ip_address,hostname,fqdn,region,status,vendor,model,role,missing_in_inventory,missing_in_ipam
10.40.26.205,MIAFLCO67,MIAFLCO67.southeast.lightspeed.net,southeast,active,Juniper,MX204,core,0,0
10.60.104.100,PHLPADS88,PHLPADS88.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist,1,0
10.70.250.204,BOIIDAG22,BOIIDAG22.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0
10.70.218.216,GEGWART50,GEGWART50.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0
10.20.160.211,CLTNCSW28,CLTNCSW28.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw,1,0
10.60.128.251,PHLPAED08,PHLPAED08.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,0
10.40.122.194,JAXFLCO09,JAXFLCO09.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1,core,0,0
10.60.131.187,BOSMACO07,BOSMACO07.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core,0,0
10.30.70.106,SFOCACO12,SFOCACO12.west.lightspeed.net,west,active,Nokia,7750 SR-1,core,0,1
10.60.157.177,BOSMAAG92,BOSMAAG92.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.20.239.255,ATLGADS77,ATLGADS77.east.lightspeed.net,east,degraded,Juniper,QFX5120,dist,1,0
10.30.128.158,SFOCADS08,SFOCADS08.west.lightspeed.net,west,active,ADVA,FSP150,dist,1,1
10.60.42.98,NYCNYAG89,NYCNYAG89.northeast.lightspeed.net,northeast,retired,ADVA,FSP3000,agg,0,0
10.30.124.24,SEAWADS77,SEAWADS77.west.lightspeed.net,west,active,ADVA,FSP150,dist,1,0
10.20.127.244,CLTNCDS01,CLTNCDS01.east.lightspeed.net,east,active,ADVA,FSP150,dist,1,0
10.30.186.227,SFOCACO17,SFOCACO17.west.lightspeed.net,west,degraded,Nokia,7750 SR-1,core,0,0
10.70.242.71,PORORCO30,PORORCO30.northwest.lightspeed.net,northwest,degraded,Juniper,MX204,core,0,0
10.60.178.164,BOSMART36,BOSMART36.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,1,0
10.10.79.144,DALTXAG54,DALTXAG54.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.20.66.243,CLTNCCO59,CLTNCCO59.east.lightspeed.net,east,active,Cisco,NCS540,core,0,0
10.10.127.0,AUSTXED72,AUSTXED72.central.lightspeed.net,central,active,RAD,ETX-2,edge,0,0
10.20.182.85,CLTNCDS13,CLTNCDS13.east.lightspeed.net,east,active,ADVA,FSP150,dist,1,0
10.10.170.144,AUSTXED89,AUSTXED89.central.lightspeed.net,central,active,RAD,ETX-2,edge,0,0
10.60.53.120,NYCNYSW84,NYCNYSW84.northeast.lightspeed.net,northeast,down,Cisco,Catalyst9300,sw,0,0
10.60.226.93,BOSMADS06,BOSMADS06.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,1,0
10.30.172.177,SFOCART94,SFOCART94.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.70.49.58,GEGWAED60,GEGWAED60.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,0,0
10.70.84.240,BOIIDED99,BOIIDED99.northwest.lightspeed.net,northwest,down,Juniper,SRX345,edge,0,0
10.20.134.38,CLTNCSW73,CLTNCSW73.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.70.74.105,GEGWART71,GEGWART71.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.10.54.223,AUSTXDS26,AUSTXDS26.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.50.226.146,ABQNMSW89,ABQNMSW89.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.20.97.164,CLTNCDS93,CLTNCDS93.east.lightspeed.net,east,active,ADVA,FSP150,dist,1,0
10.70.139.115,BOIIDSW21,BOIIDSW21.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,1,0
10.70.222.47,GEGWADS16,GEGWADS16.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,1,0
10.70.189.13,GEGWASW34,GEGWASW34.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.60.255.111,NYCNYSW58,NYCNYSW58.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.20.91.251,PITPART65,PITPART65.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.60.55.4,BOSMART66,BOSMART66.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.20.174.232,ATLGADS23,ATLGADS23.east.lightspeed.net,east,active,ADVA,FSP150,dist,1,0
10.30.69.36,SEAWAED36,SEAWAED36.west.lightspeed.net,west,active,RAD,ETX-2,edge,0,1
10.40.229.247,BNATNSW99,BNATNSW99.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0
10.30.16.98,SFOCAED41,SFOCAED41.west.lightspeed.net,west,active,RAD,ETX-2,edge,0,1
10.70.189.41,PORORED62,PORORED62.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,0,0
10.20.61.160,ATLGAED73,ATLGAED73.east.lightspeed.net,east,active,Juniper,SRX345,edge,0,0
10.30.216.36,SEAWAAG86,SEAWAAG86.west.lightspeed.net,west,active,Arista,7280R,agg,0,0
10.70.179.77,GEGWASW47,GEGWASW47.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.40.94.36,JAXFLRT98,JAXFLRT98.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0
10.70.98.57,PORORED87,PORORED87.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,0,0
10.20.156.41,CLTNCDS42,CLTNCDS42.east.lightspeed.net,east,active,Juniper,QFX5120,dist,1,0
10.30.119.91,LAXCADS70,LAXCADS70.west.lightspeed.net,west,active,Juniper,QFX5120,dist,1,1
10.40.109.24,BNATNED78,BNATNED78.southeast.lightspeed.net,southeast,degraded,Juniper,SRX345,edge,0,0
10.60.228.177,PHLPAAG50,PHLPAAG50.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg,0,0
10.70.190.188,PORORRT80,PORORRT80.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.70.102.46,BOIIDED63,BOIIDED63.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,0,0
10.60.161.199,BOSMADS13,BOSMADS13.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist,1,0
10.70.63.54,PORORDS45,PORORDS45.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0
10.60.63.231,BOSMAED47,BOSMAED47.northeast.lightspeed.net,northeast,down,RAD,ETX-2,edge,0,0
10.50.125.120,ABQNMAG44,ABQNMAG44.southwest.lightspeed.net,southwest,active,Arista,7280R,agg,0,0
10.10.170.92,AUSTXED12,AUSTXED12.central.lightspeed.net,central,degraded,Juniper,SRX345,edge,0,0
10.50.192.219,ELPTXDS85,ELPTXDS85.southwest.lightspeed.net,southwest,retired,ADVA,FSP150,dist,1,0
10.70.42.152,GEGWASW31,GEGWASW31.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.50.186.77,PHXAZDS13,PHXAZDS13.southwest.lightspeed.net,southwest,down,ADVA,FSP150,dist,1,0
10.70.172.14,BOIIDSW25,BOIIDSW25.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.20.32.121,PITPAED60,PITPAED60.east.lightspeed.net,east,active,Cisco,ISR4431,edge,0,0
10.20.103.91,PITPAED86,PITPAED86.east.lightspeed.net,east,active,Cisco,ISR4431,edge,0,0
10.10.194.54,OKCOKDS38,OKCOKDS38.central.lightspeed.net,central,degraded,Juniper,QFX5120,dist,1,0
10.60.35.114,BOSMASW13,BOSMASW13.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.60.255.122,PHLPAED93,PHLPAED93.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge,0,0
10.70.134.121,PORORSW22,PORORSW22.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.30.91.142,LAXCACO45,LAXCACO45.west.lightspeed.net,west,active,Cisco,NCS540,core,0,1
10.70.64.103,PORORSW28,PORORSW28.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,0,0
10.20.142.16,ATLGACO77,ATLGACO77.east.lightspeed.net,east,active,Cisco,NCS540,core,0,0
10.20.45.49,CLTNCAG65,CLTNCAG65.east.lightspeed.net,east,active,ADVA,FSP3000,agg,0,0
10.60.183.155,PHLPADS06,PHLPADS06.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist,1,0
10.10.11.84,OKCOKSW56,OKCOKSW56.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0
10.20.110.123,PITPASW93,PITPASW93.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw,0,0
10.20.177.125,ATLGAAG78,ATLGAAG78.east.lightspeed.net,east,active,Arista,7280R,agg,0,0
10.30.219.104,SFOCAAG55,SFOCAAG55.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.30.62.10,SEAWASW28,SEAWASW28.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,1
10.60.105.223,NYCNYED25,NYCNYED25.northeast.lightspeed.net,northeast,down,RAD,ETX-2,edge,0,0
10.30.88.248,LAXCACO04,LAXCACO04.west.lightspeed.net,west,active,Cisco,NCS540,core,0,1
10.70.213.13,PORORED17,PORORED17.northwest.lightspeed.net,northwest,degraded,Juniper,SRX345,edge,0,0
10.50.170.14,ABQNMDS84,ABQNMDS84.southwest.lightspeed.net,southwest,degraded,ADVA,FSP150,dist,1,0
10.60.218.99,PHLPAAG89,PHLPAAG89.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.50.159.86,ELPTXSW34,ELPTXSW34.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.30.44.235,SEAWAED16,SEAWAED16.west.lightspeed.net,west,degraded,Juniper,SRX345,edge,0,0
10.60.40.20,BOSMAAG54,BOSMAAG54.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.70.236.70,PORORED73,PORORED73.northwest.lightspeed.net,northwest,degraded,Juniper,SRX345,edge,0,0
10.40.221.42,JAXFLDS56,JAXFLDS56.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,1,0
10.60.187.67,BOSMAAG77,BOSMAAG77.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0
10.20.108.19,CLTNCED36,CLTNCED36.east.lightspeed.net,east,active,RAD,ETX-2,edge,0,0
10.30.91.76,SEAWADS83,SEAWADS83.west.lightspeed.net,west,active,ADVA,FSP150,dist,1,1
10.50.163.111,ABQNMED22,ABQNMED22.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge,0,0
10.20.18.219,PITPAED72,PITPAED72.east.lightspeed.net,east,active,Juniper,SRX345,edge,0,0
10.70.143.97,GEGWADS39,GEGWADS39.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0
10.50.104.95,ELPTXDS70,ELPTXDS70.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,1,0
10.30.44.70,SEAWASW31,SEAWASW31.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,1
10.30.47.165,SEAWADS51,SEAWADS51.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0
10.30.92.18,SFOCASW16,SFOCASW16.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,1
10.30.33.113,SEAWAAG33,SEAWAAG33.west.lightspeed.net,west,active,Arista,7280R,agg,0,1
10.30.49.18,LAXCAED48,LAXCAED48.west.lightspeed.net,west,active,Cisco,ISR4431,edge,0,0
10.20.52.191,CLTNCAG21,CLTNCAG21.east.lightspeed.net,east,active,Arista,7280R,agg,0,0
10.70.12.67,BOIIDDS08,BOIIDDS08.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,1,0
10.30.87.252,SFOCASW44,SFOCASW44.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,0
10.40.82.4,JAXFLED18,JAXFLED18.southeast.lightspeed.net,southeast,degraded,Cisco,ISR4431,edge,0,0
10.60.92.234,PHLPAAG73,PHLPAAG73.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.60.154.109,PHLPART09,PHLPART09.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.70.175.221,PORORED50,PORORED50.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,0,0
10.10.231.130,OKCOKSW35,OKCOKSW35.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.20.182.239,PITPADS07,PITPADS07.east.lightspeed.net,east,active,ADVA,FSP150,dist,1,0
10.70.23.196,BOIIDSW63,BOIIDSW63.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,0,0
10.30.191.102,SFOCAED45,SFOCAED45.west.lightspeed.net,west,active,Juniper,SRX345,edge,0,0
10.60.110.138,NYCNYED31,NYCNYED31.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,0
10.60.166.23,PHLPASW43,PHLPASW43.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.40.111.185,JAXFLDS14,JAXFLDS14.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,1,0
10.50.12.182,ELPTXED67,ELPTXED67.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge,0,0
10.40.207.243,BNATNSW11,BNATNSW11.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0
10.20.92.103,ATLGASW33,ATLGASW33.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.70.251.230,BOIIDSW19,BOIIDSW19.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.30.102.5,SFOCART27,SFOCART27.west.lightspeed.net,west,degraded,Arista,7050X3,rtr,0,0
10.70.25.5,BOIIDSW78,BOIIDSW78.northwest.lightspeed.net,northwest,down,Cisco,Catalyst9300,sw,0,0
10.30.140.209,LAXCADS24,LAXCADS24.west.lightspeed.net,west,active,Juniper,QFX5120,dist,1,1
10.30.204.5,SEAWASW91,SEAWASW91.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,1
10.30.161.153,SFOCASW56,SFOCASW56.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.20.19.99,CLTNCRT87,CLTNCRT87.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.50.216.175,PHXAZRT35,PHXAZRT35.southwest.lightspeed.net,southwest,degraded,Arista,7050X3,rtr,0,0
10.40.237.227,MIAFLSW76,MIAFLSW76.southeast.lightspeed.net,southeast,degraded,Cisco,Catalyst9300,sw,0,0
10.60.208.52,BOSMAED52,BOSMAED52.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,1
10.60.19.37,BOSMAED60,BOSMAED60.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431,edge,0,0
10.50.237.167,PHXAZRT91,PHXAZRT91.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0
10.70.88.38,GEGWAAG50,GEGWAAG50.northwest.lightspeed.net,northwest,degraded,ADVA,FSP3000,agg,0,0
10.10.52.179,OKCOKED27,OKCOKED27.central.lightspeed.net,central,degraded,RAD,ETX-2,edge,0,0
10.60.28.116,BOSMASW20,BOSMASW20.northeast.lightspeed.net,northeast,retired,Cisco,Catalyst9300,sw,0,0
10.70.224.212,GEGWAED48,GEGWAED48.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,0,0
10.50.237.101,ABQNMAG11,ABQNMAG11.southwest.lightspeed.net,southwest,active,Arista,7280R,agg,0,0
10.10.53.31,DALTXSW93,DALTXSW93.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.20.126.227,PITPASW46,PITPASW46.east.lightspeed.net,east,down,Cisco,Catalyst9300,sw,0,0
10.30.18.3,SEAWASW77,SEAWASW77.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.50.21.129,ABQNMDS45,ABQNMDS45.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,1,0
10.10.45.240,DALTXSW59,DALTXSW59.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0
10.30.124.63,SFOCART82,SFOCART82.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,1
10.10.3.55,OKCOKDS46,OKCOKDS46.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.60.46.157,NYCNYRT84,NYCNYRT84.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.60.100.127,NYCNYCO29,NYCNYCO29.northeast.lightspeed.net,northeast,degraded,Juniper,MX204,core,0,0
10.60.6.230,NYCNYDS99,NYCNYDS99.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,1,0
10.60.52.123,PHLPACO06,PHLPACO06.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core,0,0
10.60.0.219,NYCNYAG54,NYCNYAG54.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000,agg,0,0
10.70.146.199,PORORRT27,PORORRT27.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0
10.20.175.118,CLTNCED61,CLTNCED61.east.lightspeed.net,east,active,RAD,ETX-2,edge,0,0
10.20.163.214,PITPACO56,PITPACO56.east.lightspeed.net,east,active,Juniper,MX204,core,0,0
10.20.38.177,ATLGAAG40,ATLGAAG40.east.lightspeed.net,east,active,Arista,7280R,agg,0,0
10.10.131.228,AUSTXCO72,AUSTXCO72.central.lightspeed.net,central,down,Juniper,MX204,core,0,0
10.20.63.94,ATLGAED60,ATLGAED60.east.lightspeed.net,east,degraded,RAD,ETX-2,edge,0,0
10.10.86.126,DALTXDS42,DALTXDS42.central.lightspeed.net,central,active,Juniper,QFX5120,dist,1,0
10.60.19.236,NYCNYDS50,NYCNYDS50.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist,1,0
10.50.194.111,ELPTXSW94,ELPTXSW94.southwest.lightspeed.net,southwest,down,Cisco,Catalyst9300,sw,0,0
10.10.136.149,AUSTXSW65,AUSTXSW65.central.lightspeed.net,central,down,Cisco,Catalyst9300,sw,0,0
10.70.151.104,BOIIDSW39,BOIIDSW39.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,0,0
10.60.91.215,PHLPASW46,PHLPASW46.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw,0,0
10.60.177.113,BOSMAAG71,BOSMAAG71.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.30.224.212,SFOCAED77,SFOCAED77.west.lightspeed.net,west,down,Juniper,SRX345,edge,0,1
10.60.103.9,NYCNYDS70,NYCNYDS70.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist,1,0
10.60.238.159,NYCNYRT05,NYCNYRT05.northeast.lightspeed.net,northeast,down,Arista,7050X3,rtr,0,0
10.60.247.250,NYCNYSW50,NYCNYSW50.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw,0,0
10.70.200.3,BOIIDED37,BOIIDED37.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,0,1
10.30.177.98,SEAWAED15,SEAWAED15.west.lightspeed.net,west,active,Juniper,SRX345,edge,0,0
10.60.218.247,BOSMART20,BOSMART20.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.60.88.246,BOSMADS26,BOSMADS26.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist,1,0
10.10.30.239,AUSTXED58,AUSTXED58.central.lightspeed.net,central,active,Juniper,SRX345,edge,0,0
10.60.9.0,NYCNYSW09,NYCNYSW09.northeast.lightspeed.net,northeast,retired,Cisco,Catalyst9300,sw,0,0
10.60.21.148,NYCNYDS18,NYCNYDS18.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist,1,0
10.30.79.209,SEAWASW69,SEAWASW69.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,1
10.20.170.193,CLTNCAG17,CLTNCAG17.east.lightspeed.net,east,down,ADVA,FSP3000,agg,0,0
10.50.250.184,PHXAZED60,PHXAZED60.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,0,0
10.30.64.166,SFOCART30,SFOCART30.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.30.156.186,SFOCAED85,SFOCAED85.west.lightspeed.net,west,active,RAD,ETX-2,edge,0,1
10.30.126.122,SEAWASW21,SEAWASW21.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,1
10.60.80.142,BOSMADS09,BOSMADS09.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist,1,0
10.70.112.158,BOIIDRT29,BOIIDRT29.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.70.150.163,PORORAG02,PORORAG02.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0
10.60.145.81,PHLPART91,PHLPART91.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.10.36.144,OKCOKDS93,OKCOKDS93.central.lightspeed.net,central,down,ADVA,FSP150,dist,0,0
10.70.220.161,PORORED34,PORORED34.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,0,0
10.40.207.255,BNATNED32,BNATNED32.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge,0,0
10.10.206.137,AUSTXED37,AUSTXED37.central.lightspeed.net,central,active,Juniper,SRX345,edge,0,0
10.60.165.164,PHLPART28,PHLPART28.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr,0,0
10.30.41.125,SEAWADS34,SEAWADS34.west.lightspeed.net,west,active,ADVA,FSP150,dist,1,0
10.70.201.225,PORORDS80,PORORDS80.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150,dist,1,0
10.60.25.166,PHLPAED25,PHLPAED25.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge,0,0
10.20.75.3,ATLGADS42,ATLGADS42.east.lightspeed.net,east,retired,Juniper,QFX5120,dist,0,0
10.40.99.195,MIAFLED05,MIAFLED05.southeast.lightspeed.net,southeast,degraded,Cisco,ISR4431,edge,0,1
10.10.156.164,OKCOKAG75,OKCOKAG75.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.10.110.26,DALTXSW10,DALTXSW10.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0
10.60.161.200,PHLPART73,PHLPART73.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.10.34.12,DALTXRT74,DALTXRT74.central.lightspeed.net,central,down,Arista,7050X3,rtr,0,0
10.40.246.226,JAXFLRT02,JAXFLRT02.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0
10.70.185.60,GEGWASW41,GEGWASW41.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.40.55.141,BNATNDS48,BNATNDS48.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,1,0
10.60.79.77,BOSMAED72,BOSMAED72.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,0
10.30.146.67,SEAWACO37,SEAWACO37.west.lightspeed.net,west,active,Nokia,7750 SR-1,core,0,1
10.30.179.51,LAXCAAG61,LAXCAAG61.west.lightspeed.net,west,degraded,Arista,7280R,agg,0,0
10.70.87.21,BOIIDSW09,BOIIDSW09.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,0,0
10.70.17.133,PORORDS84,PORORDS84.northwest.lightspeed.net,northwest,degraded,Juniper,QFX5120,dist,1,0
10.30.162.186,LAXCADS58,LAXCADS58.west.lightspeed.net,west,active,Juniper,QFX5120,dist,1,0
10.10.177.94,OKCOKED54,OKCOKED54.central.lightspeed.net,central,active,RAD,ETX-2,edge,0,0
10.40.41.224,BNATNED06,BNATNED06.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge,0,0
10.60.102.34,BOSMASW72,BOSMASW72.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.40.29.255,MIAFLDS26,MIAFLDS26.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,0,0
10.30.39.51,SFOCAAG62,SFOCAAG62.west.lightspeed.net,west,degraded,ADVA,FSP3000,agg,0,0
10.30.162.29,SFOCAED96,SFOCAED96.west.lightspeed.net,west,active,Juniper,SRX345,edge,0,1
10.20.132.84,PITPADS65,PITPADS65.east.lightspeed.net,east,active,Juniper,QFX5120,dist,1,0
10.20.140.16,PITPART86,PITPART86.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.30.132.89,SFOCAED97,SFOCAED97.west.lightspeed.net,west,active,Cisco,ISR4431,edge,0,1
10.70.175.148,GEGWAAG39,GEGWAAG39.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0
10.20.8.214,CLTNCED98,CLTNCED98.east.lightspeed.net,east,active,RAD,ETX-2,edge,0,0
10.60.35.165,NYCNYED98,NYCNYED98.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge,0,0
10.50.75.109,ELPTXDS03,ELPTXDS03.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,0,0
10.30.18.207,SEAWART84,SEAWART84.west.lightspeed.net,west,degraded,Arista,7050X3,rtr,0,1
10.70.232.201,GEGWART63,GEGWART63.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.10.211.16,DALTXED19,DALTXED19.central.lightspeed.net,central,degraded,Juniper,SRX345,edge,1,0
10.70.113.20,PORORDS76,PORORDS76.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150,dist,1,0
10.10.184.169,DALTXDS81,DALTXDS81.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.30.56.87,SFOCART91,SFOCART91.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,1
10.50.93.13,ELPTXAG29,ELPTXAG29.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0
10.20.40.214,CLTNCDS89,CLTNCDS89.east.lightspeed.net,east,down,Juniper,QFX5120,dist,1,0
10.60.14.156,PHLPASW27,PHLPASW27.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.60.53.167,PHLPACO53,PHLPACO53.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1,core,0,0
10.50.68.58,ABQNMED69,ABQNMED69.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge,0,0
10.30.196.10,LAXCAED67,LAXCAED67.west.lightspeed.net,west,active,Juniper,SRX345,edge,0,0
10.60.46.120,PHLPAED11,PHLPAED11.northeast.lightspeed.net,northeast,degraded,Juniper,SRX345,edge,0,0
10.40.165.134,JAXFLRT28,JAXFLRT28.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0
10.30.242.134,SFOCACO95,SFOCACO95.west.lightspeed.net,west,active,Cisco,NCS540,core,0,0
10.10.185.93,OKCOKSW93,OKCOKSW93.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.60.77.114,PHLPASW79,PHLPASW79.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.50.140.198,ABQNMDS63,ABQNMDS63.southwest.lightspeed.net,southwest,degraded,Juniper,QFX5120,dist,1,0
10.60.118.27,PHLPADS74,PHLPADS74.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,1,0
